"TOA5","24170","CR300","24170","CR300.Std.10.02","CPU:HIDRO_DIVOBRAS_V6.CR300","36164","DIVOBRAS_5"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-08-03 06:45:00",538672,0,"NAN","NAN","2026-08-03 06:45:00","NAN","2026-08-03 06:45:00"
"2026-08-03 06:50:00",538673,0,"NAN","NAN","2026-08-03 06:50:00","NAN","2026-08-03 06:50:00"
"2026-08-03 06:55:00",538674,0,"NAN","NAN","2026-08-03 06:55:00","NAN","2026-08-03 06:55:00"
"2026-08-03 07:00:00",538675,0,"NAN","NAN","2026-08-03 07:00:00","NAN","2026-08-03 07:00:00"
"2026-08-03 07:05:00",538676,0,"NAN","NAN","2026-08-03 07:05:00","NAN","2026-08-03 07:05:00"
"2026-08-03 07:10:00",538677,0,"NAN","NAN","2026-08-03 07:10:00","NAN","2026-08-03 07:10:00"
"2026-08-03 07:15:00",538678,0,"NAN","NAN","2026-08-03 07:15:00","NAN","2026-08-03 07:15:00"
"2026-08-03 07:20:00",538679,0,"NAN","NAN","2026-08-03 07:20:00","NAN","2026-08-03 07:20:00"
"2026-08-03 07:25:00",538680,0,"NAN","NAN","2026-08-03 07:25:00","NAN","2026-08-03 07:25:00"
"2026-08-03 07:30:00",538681,0,"NAN","NAN","2026-08-03 07:30:00","NAN","2026-08-03 07:30:00"
"2026-08-03 07:35:00",538682,0,"NAN","NAN","2026-08-03 07:35:00","NAN","2026-08-03 07:35:00"
"2026-08-03 07:40:00",538683,0,"NAN","NAN","2026-08-03 07:40:00","NAN","2026-08-03 07:40:00"
"2026-08-03 07:45:00",538684,0,"NAN","NAN","2026-08-03 07:45:00","NAN","2026-08-03 07:45:00"
"2026-08-03 07:50:00",538685,0,"NAN","NAN","2026-08-03 07:50:00","NAN","2026-08-03 07:50:00"
"2026-08-03 07:55:00",538686,0,"NAN","NAN","2026-08-03 07:55:00","NAN","2026-08-03 07:55:00"
"2026-08-03 08:00:00",538687,0,"NAN","NAN","2026-08-03 08:00:00","NAN","2026-08-03 08:00:00"
"2026-08-03 08:05:00",538688,0,"NAN","NAN","2026-08-03 08:05:00","NAN","2026-08-03 08:05:00"
"2026-08-03 08:10:00",538689,0,"NAN","NAN","2026-08-03 08:10:00","NAN","2026-08-03 08:10:00"
"2026-08-03 08:15:00",538690,0,"NAN","NAN","2026-08-03 08:15:00","NAN","2026-08-03 08:15:00"
"2026-08-03 08:20:00",538691,0,"NAN","NAN","2026-08-03 08:20:00","NAN","2026-08-03 08:20:00"
"2026-08-03 08:25:00",538692,0,"NAN","NAN","2026-08-03 08:25:00","NAN","2026-08-03 08:25:00"
"2026-08-03 08:30:00",538693,0,"NAN","NAN","2026-08-03 08:30:00","NAN","2026-08-03 08:30:00"
"2026-08-03 08:35:00",538694,0,"NAN","NAN","2026-08-03 08:35:00","NAN","2026-08-03 08:35:00"
"2026-08-03 08:40:00",538695,0,"NAN","NAN","2026-08-03 08:40:00","NAN","2026-08-03 08:40:00"
"2026-08-03 08:45:00",538696,0,"NAN","NAN","2026-08-03 08:45:00","NAN","2026-08-03 08:45:00"
"2026-08-03 08:50:00",538697,0,"NAN","NAN","2026-08-03 08:50:00","NAN","2026-08-03 08:50:00"
"2026-08-03 08:55:00",538698,0,"NAN","NAN","2026-08-03 08:55:00","NAN","2026-08-03 08:55:00"
"2026-08-03 09:00:00",538699,0,"NAN","NAN","2026-08-03 09:00:00","NAN","2026-08-03 09:00:00"
"2026-08-03 09:05:00",538700,0,"NAN","NAN","2026-08-03 09:05:00","NAN","2026-08-03 09:05:00"
"2026-08-03 09:10:00",538701,0,"NAN","NAN","2026-08-03 09:10:00","NAN","2026-08-03 09:10:00"
"2026-08-03 09:15:00",538702,0,"NAN","NAN","2026-08-03 09:15:00","NAN","2026-08-03 09:15:00"
"2026-08-03 09:20:00",538703,0,"NAN","NAN","2026-08-03 09:20:00","NAN","2026-08-03 09:20:00"
"2026-08-03 09:25:00",538704,0,"NAN","NAN","2026-08-03 09:25:00","NAN","2026-08-03 09:25:00"
"2026-08-03 09:30:00",538705,0,"NAN","NAN","2026-08-03 09:30:00","NAN","2026-08-03 09:30:00"
"2026-08-03 09:35:00",538706,0,"NAN","NAN","2026-08-03 09:35:00","NAN","2026-08-03 09:35:00"
"2026-08-03 09:40:00",538707,0,"NAN","NAN","2026-08-03 09:40:00","NAN","2026-08-03 09:40:00"
"2026-08-03 09:45:00",538708,0,"NAN","NAN","2026-08-03 09:45:00","NAN","2026-08-03 09:45:00"
"2026-08-03 09:50:00",538709,0,"NAN","NAN","2026-08-03 09:50:00","NAN","2026-08-03 09:50:00"
"2026-08-03 09:55:00",538710,0,"NAN","NAN","2026-08-03 09:55:00","NAN","2026-08-03 09:55:00"
"2026-08-03 10:00:00",538711,0,"NAN","NAN","2026-08-03 10:00:00","NAN","2026-08-03 10:00:00"
"2026-08-03 10:05:00",538712,0,"NAN","NAN","2026-08-03 10:05:00","NAN","2026-08-03 10:05:00"
"2026-08-03 10:10:00",538713,0,"NAN","NAN","2026-08-03 10:10:00","NAN","2026-08-03 10:10:00"
"2026-08-03 10:15:00",538714,0,"NAN","NAN","2026-08-03 10:15:00","NAN","2026-08-03 10:15:00"
"2026-08-03 10:20:00",538715,0,"NAN","NAN","2026-08-03 10:20:00","NAN","2026-08-03 10:20:00"
"2026-08-03 10:25:00",538716,0,"NAN","NAN","2026-08-03 10:25:00","NAN","2026-08-03 10:25:00"
"2026-08-03 10:30:00",538717,0,"NAN","NAN","2026-08-03 10:30:00","NAN","2026-08-03 10:30:00"
"2026-08-03 10:35:00",538718,0,"NAN","NAN","2026-08-03 10:35:00","NAN","2026-08-03 10:35:00"
"2026-08-03 10:40:00",538719,0,"NAN","NAN","2026-08-03 10:40:00","NAN","2026-08-03 10:40:00"
"2026-08-03 10:45:00",538720,0,"NAN","NAN","2026-08-03 10:45:00","NAN","2026-08-03 10:45:00"
"2026-08-03 10:50:00",538721,0,"NAN","NAN","2026-08-03 10:50:00","NAN","2026-08-03 10:50:00"
"2026-08-03 10:55:00",538722,0,"NAN","NAN","2026-08-03 10:55:00","NAN","2026-08-03 10:55:00"
"2026-08-03 11:00:00",538723,0,"NAN","NAN","2026-08-03 11:00:00","NAN","2026-08-03 11:00:00"
"2026-08-03 11:05:00",538724,0,"NAN","NAN","2026-08-03 11:05:00","NAN","2026-08-03 11:05:00"
"2026-08-03 11:10:00",538725,0,"NAN","NAN","2026-08-03 11:10:00","NAN","2026-08-03 11:10:00"
"2026-08-03 11:15:00",538726,0,"NAN","NAN","2026-08-03 11:15:00","NAN","2026-08-03 11:15:00"
"2026-08-03 11:20:00",538727,0,"NAN","NAN","2026-08-03 11:20:00","NAN","2026-08-03 11:20:00"
"2026-08-03 11:25:00",538728,0,"NAN","NAN","2026-08-03 11:25:00","NAN","2026-08-03 11:25:00"
"2026-08-03 11:30:00",538729,0,"NAN","NAN","2026-08-03 11:30:00","NAN","2026-08-03 11:30:00"
"2026-08-03 11:35:00",538730,0,"NAN","NAN","2026-08-03 11:35:00","NAN","2026-08-03 11:35:00"
"2026-08-03 11:40:00",538731,0,"NAN","NAN","2026-08-03 11:40:00","NAN","2026-08-03 11:40:00"
"2026-08-03 11:45:00",538732,0,"NAN","NAN","2026-08-03 11:45:00","NAN","2026-08-03 11:45:00"
"2026-08-03 11:50:00",538733,0,"NAN","NAN","2026-08-03 11:50:00","NAN","2026-08-03 11:50:00"
"2026-08-03 11:55:00",538734,0,"NAN","NAN","2026-08-03 11:55:00","NAN","2026-08-03 11:55:00"
"2026-08-03 12:00:00",538735,0,"NAN","NAN","2026-08-03 12:00:00","NAN","2026-08-03 12:00:00"
"2026-08-03 12:05:00",538736,0,"NAN","NAN","2026-08-03 12:05:00","NAN","2026-08-03 12:05:00"
"2026-08-03 12:10:00",538737,0,"NAN","NAN","2026-08-03 12:10:00","NAN","2026-08-03 12:10:00"
"2026-08-03 12:15:00",538738,0,"NAN","NAN","2026-08-03 12:15:00","NAN","2026-08-03 12:15:00"
"2026-08-03 12:20:00",538739,0,"NAN","NAN","2026-08-03 12:20:00","NAN","2026-08-03 12:20:00"
"2026-08-03 12:25:00",538740,0,"NAN","NAN","2026-08-03 12:25:00","NAN","2026-08-03 12:25:00"
"2026-08-03 12:30:00",538741,0,"NAN","NAN","2026-08-03 12:30:00","NAN","2026-08-03 12:30:00"
"2026-08-03 12:35:00",538742,0,"NAN","NAN","2026-08-03 12:35:00","NAN","2026-08-03 12:35:00"
"2026-08-03 12:40:00",538743,0,"NAN","NAN","2026-08-03 12:40:00","NAN","2026-08-03 12:40:00"
"2026-08-03 12:45:00",538744,0,"NAN","NAN","2026-08-03 12:45:00","NAN","2026-08-03 12:45:00"
"2026-08-03 12:50:00",538745,0,"NAN","NAN","2026-08-03 12:50:00","NAN","2026-08-03 12:50:00"
"2026-08-03 12:55:00",538746,0,"NAN","NAN","2026-08-03 12:55:00","NAN","2026-08-03 12:55:00"
"2026-08-03 13:00:00",538747,0,"NAN","NAN","2026-08-03 13:00:00","NAN","2026-08-03 13:00:00"
"2026-08-03 13:05:00",538748,0,"NAN","NAN","2026-08-03 13:05:00","NAN","2026-08-03 13:05:00"
"2026-08-03 13:10:00",538749,0,"NAN","NAN","2026-08-03 13:10:00","NAN","2026-08-03 13:10:00"
"2026-08-03 13:15:00",538750,0,"NAN","NAN","2026-08-03 13:15:00","NAN","2026-08-03 13:15:00"
"2026-08-03 13:20:00",538751,0,"NAN","NAN","2026-08-03 13:20:00","NAN","2026-08-03 13:20:00"
"2026-08-03 13:25:00",538752,0,"NAN","NAN","2026-08-03 13:25:00","NAN","2026-08-03 13:25:00"
"2026-08-03 13:30:00",538753,0,"NAN","NAN","2026-08-03 13:30:00","NAN","2026-08-03 13:30:00"
"2026-08-03 13:35:00",538754,0,"NAN","NAN","2026-08-03 13:35:00","NAN","2026-08-03 13:35:00"
"2026-08-03 13:40:00",538755,0,"NAN","NAN","2026-08-03 13:40:00","NAN","2026-08-03 13:40:00"
"2026-08-03 13:45:00",538756,0,"NAN","NAN","2026-08-03 13:45:00","NAN","2026-08-03 13:45:00"
"2026-08-03 13:50:00",538757,0,"NAN","NAN","2026-08-03 13:50:00","NAN","2026-08-03 13:50:00"
"2026-08-03 13:55:00",538758,0,"NAN","NAN","2026-08-03 13:55:00","NAN","2026-08-03 13:55:00"
"2026-08-03 14:00:00",538759,0,"NAN","NAN","2026-08-03 14:00:00","NAN","2026-08-03 14:00:00"
"2026-08-03 14:05:00",538760,0,"NAN","NAN","2026-08-03 14:05:00","NAN","2026-08-03 14:05:00"
"2026-08-03 14:10:00",538761,0,"NAN","NAN","2026-08-03 14:10:00","NAN","2026-08-03 14:10:00"
"2026-08-03 14:15:00",538762,0,"NAN","NAN","2026-08-03 14:15:00","NAN","2026-08-03 14:15:00"
"2026-08-03 14:20:00",538763,0,"NAN","NAN","2026-08-03 14:20:00","NAN","2026-08-03 14:20:00"
"2026-08-03 14:25:00",538764,0,"NAN","NAN","2026-08-03 14:25:00","NAN","2026-08-03 14:25:00"
"2026-08-03 14:30:00",538765,0,"NAN","NAN","2026-08-03 14:30:00","NAN","2026-08-03 14:30:00"
"2026-08-03 14:35:00",538766,0,"NAN","NAN","2026-08-03 14:35:00","NAN","2026-08-03 14:35:00"
"2026-08-03 14:40:00",538767,0,"NAN","NAN","2026-08-03 14:40:00","NAN","2026-08-03 14:40:00"
"2026-08-03 14:45:00",538768,0,"NAN","NAN","2026-08-03 14:45:00","NAN","2026-08-03 14:45:00"
"2026-08-03 14:50:00",538769,0,"NAN","NAN","2026-08-03 14:50:00","NAN","2026-08-03 14:50:00"
"2026-08-03 14:55:00",538770,0,"NAN","NAN","2026-08-03 14:55:00","NAN","2026-08-03 14:55:00"
"2026-08-03 15:00:00",538771,0,"NAN","NAN","2026-08-03 15:00:00","NAN","2026-08-03 15:00:00"
"2026-08-03 15:05:00",538772,0,"NAN","NAN","2026-08-03 15:05:00","NAN","2026-08-03 15:05:00"
"2026-08-03 15:10:00",538773,0,"NAN","NAN","2026-08-03 15:10:00","NAN","2026-08-03 15:10:00"
"2026-08-03 15:15:00",538774,0,"NAN","NAN","2026-08-03 15:15:00","NAN","2026-08-03 15:15:00"
"2026-08-03 15:20:00",538775,0,"NAN","NAN","2026-08-03 15:20:00","NAN","2026-08-03 15:20:00"
"2026-08-03 15:25:00",538776,0,"NAN","NAN","2026-08-03 15:25:00","NAN","2026-08-03 15:25:00"
"2026-08-03 15:30:00",538777,0,"NAN","NAN","2026-08-03 15:30:00","NAN","2026-08-03 15:30:00"
"2026-08-03 15:35:00",538778,0,"NAN","NAN","2026-08-03 15:35:00","NAN","2026-08-03 15:35:00"
"2026-08-03 15:40:00",538779,0,"NAN","NAN","2026-08-03 15:40:00","NAN","2026-08-03 15:40:00"
"2026-08-03 15:45:00",538780,0,"NAN","NAN","2026-08-03 15:45:00","NAN","2026-08-03 15:45:00"
"2026-08-03 15:50:00",538781,0,"NAN","NAN","2026-08-03 15:50:00","NAN","2026-08-03 15:50:00"
"2026-08-03 15:55:00",538782,0,"NAN","NAN","2026-08-03 15:55:00","NAN","2026-08-03 15:55:00"
"2026-08-03 16:00:00",538783,0,"NAN","NAN","2026-08-03 16:00:00","NAN","2026-08-03 16:00:00"
"2026-08-03 16:05:00",538784,0,"NAN","NAN","2026-08-03 16:05:00","NAN","2026-08-03 16:05:00"
"2026-08-03 16:10:00",538785,0,"NAN","NAN","2026-08-03 16:10:00","NAN","2026-08-03 16:10:00"
"2026-08-03 16:15:00",538786,0,"NAN","NAN","2026-08-03 16:15:00","NAN","2026-08-03 16:15:00"
"2026-08-03 16:20:00",538787,0,"NAN","NAN","2026-08-03 16:20:00","NAN","2026-08-03 16:20:00"
"2026-08-03 16:25:00",538788,0,"NAN","NAN","2026-08-03 16:25:00","NAN","2026-08-03 16:25:00"
"2026-08-03 16:30:00",538789,0,"NAN","NAN","2026-08-03 16:30:00","NAN","2026-08-03 16:30:00"
"2026-08-03 16:35:00",538790,0,"NAN","NAN","2026-08-03 16:35:00","NAN","2026-08-03 16:35:00"
"2026-08-03 16:40:00",538791,0,"NAN","NAN","2026-08-03 16:40:00","NAN","2026-08-03 16:40:00"
"2026-08-03 16:45:00",538792,0,"NAN","NAN","2026-08-03 16:45:00","NAN","2026-08-03 16:45:00"
"2026-08-03 16:50:00",538793,0,"NAN","NAN","2026-08-03 16:50:00","NAN","2026-08-03 16:50:00"
"2026-08-03 16:55:00",538794,0,"NAN","NAN","2026-08-03 16:55:00","NAN","2026-08-03 16:55:00"
"2026-08-03 17:00:00",538795,0,"NAN","NAN","2026-08-03 17:00:00","NAN","2026-08-03 17:00:00"
"2026-08-03 17:05:00",538796,0,"NAN","NAN","2026-08-03 17:05:00","NAN","2026-08-03 17:05:00"
"2026-08-03 17:10:00",538797,0,"NAN","NAN","2026-08-03 17:10:00","NAN","2026-08-03 17:10:00"
"2026-08-03 17:15:00",538798,0,"NAN","NAN","2026-08-03 17:15:00","NAN","2026-08-03 17:15:00"
"2026-08-03 17:20:00",538799,0,"NAN","NAN","2026-08-03 17:20:00","NAN","2026-08-03 17:20:00"
"2026-08-03 17:25:00",538800,0,"NAN","NAN","2026-08-03 17:25:00","NAN","2026-08-03 17:25:00"
"2026-08-03 17:30:00",538801,0,"NAN","NAN","2026-08-03 17:30:00","NAN","2026-08-03 17:30:00"
"2026-08-03 17:35:00",538802,0,"NAN","NAN","2026-08-03 17:35:00","NAN","2026-08-03 17:35:00"
"2026-08-03 17:40:00",538803,0,"NAN","NAN","2026-08-03 17:40:00","NAN","2026-08-03 17:40:00"
"2026-08-03 17:45:00",538804,0,"NAN","NAN","2026-08-03 17:45:00","NAN","2026-08-03 17:45:00"
"2026-08-03 17:50:00",538805,0,"NAN","NAN","2026-08-03 17:50:00","NAN","2026-08-03 17:50:00"
"2026-08-03 17:55:00",538806,0,"NAN","NAN","2026-08-03 17:55:00","NAN","2026-08-03 17:55:00"
"2026-08-03 18:00:00",538807,0,"NAN","NAN","2026-08-03 18:00:00","NAN","2026-08-03 18:00:00"
"2026-08-03 18:05:00",538808,0,"NAN","NAN","2026-08-03 18:05:00","NAN","2026-08-03 18:05:00"
"2026-08-03 18:10:00",538809,0,"NAN","NAN","2026-08-03 18:10:00","NAN","2026-08-03 18:10:00"
"2026-08-03 18:15:00",538810,0,"NAN","NAN","2026-08-03 18:15:00","NAN","2026-08-03 18:15:00"
"2026-08-03 18:20:00",538811,0,"NAN","NAN","2026-08-03 18:20:00","NAN","2026-08-03 18:20:00"
"2026-08-03 18:25:00",538812,0,"NAN","NAN","2026-08-03 18:25:00","NAN","2026-08-03 18:25:00"
"2026-08-03 18:30:00",538813,0,"NAN","NAN","2026-08-03 18:30:00","NAN","2026-08-03 18:30:00"
"2026-08-03 18:35:00",538814,0,"NAN","NAN","2026-08-03 18:35:00","NAN","2026-08-03 18:35:00"
"2026-08-03 18:40:00",538815,0,"NAN","NAN","2026-08-03 18:40:00","NAN","2026-08-03 18:40:00"
"2026-08-03 18:45:00",538816,0,"NAN","NAN","2026-08-03 18:45:00","NAN","2026-08-03 18:45:00"
"2026-08-03 18:50:00",538817,0,"NAN","NAN","2026-08-03 18:50:00","NAN","2026-08-03 18:50:00"
"2026-08-03 18:55:00",538818,0,"NAN","NAN","2026-08-03 18:55:00","NAN","2026-08-03 18:55:00"
"2026-08-03 19:00:00",538819,0,"NAN","NAN","2026-08-03 19:00:00","NAN","2026-08-03 19:00:00"
"2026-08-03 19:05:00",538820,0,"NAN","NAN","2026-08-03 19:05:00","NAN","2026-08-03 19:05:00"
"2026-08-03 19:10:00",538821,0,"NAN","NAN","2026-08-03 19:10:00","NAN","2026-08-03 19:10:00"
"2026-08-03 19:15:00",538822,0,"NAN","NAN","2026-08-03 19:15:00","NAN","2026-08-03 19:15:00"
"2026-08-03 19:20:00",538823,0,"NAN","NAN","2026-08-03 19:20:00","NAN","2026-08-03 19:20:00"
"2026-08-03 19:25:00",538824,0,"NAN","NAN","2026-08-03 19:25:00","NAN","2026-08-03 19:25:00"
"2026-08-03 19:30:00",538825,0,"NAN","NAN","2026-08-03 19:30:00","NAN","2026-08-03 19:30:00"
"2026-08-03 19:35:00",538826,0,"NAN","NAN","2026-08-03 19:35:00","NAN","2026-08-03 19:35:00"
"2026-08-03 19:40:00",538827,0,"NAN","NAN","2026-08-03 19:40:00","NAN","2026-08-03 19:40:00"
"2026-08-03 19:45:00",538828,0,"NAN","NAN","2026-08-03 19:45:00","NAN","2026-08-03 19:45:00"
"2026-08-03 19:50:00",538829,0,"NAN","NAN","2026-08-03 19:50:00","NAN","2026-08-03 19:50:00"
"2026-08-03 19:55:00",538830,0,"NAN","NAN","2026-08-03 19:55:00","NAN","2026-08-03 19:55:00"
"2026-08-03 20:00:00",538831,0,"NAN","NAN","2026-08-03 20:00:00","NAN","2026-08-03 20:00:00"
"2026-08-03 20:05:00",538832,0,"NAN","NAN","2026-08-03 20:05:00","NAN","2026-08-03 20:05:00"
"2026-08-03 20:10:00",538833,0,"NAN","NAN","2026-08-03 20:10:00","NAN","2026-08-03 20:10:00"
"2026-08-03 20:15:00",538834,0,"NAN","NAN","2026-08-03 20:15:00","NAN","2026-08-03 20:15:00"
"2026-08-03 20:20:00",538835,0,"NAN","NAN","2026-08-03 20:20:00","NAN","2026-08-03 20:20:00"
"2026-08-03 20:25:00",538836,0,"NAN","NAN","2026-08-03 20:25:00","NAN","2026-08-03 20:25:00"
"2026-08-03 20:30:00",538837,0,"NAN","NAN","2026-08-03 20:30:00","NAN","2026-08-03 20:30:00"
"2026-08-03 20:35:00",538838,0,"NAN","NAN","2026-08-03 20:35:00","NAN","2026-08-03 20:35:00"
"2026-08-03 20:40:00",538839,0,"NAN","NAN","2026-08-03 20:40:00","NAN","2026-08-03 20:40:00"
"2026-08-03 20:45:00",538840,0,"NAN","NAN","2026-08-03 20:45:00","NAN","2026-08-03 20:45:00"
"2026-08-03 20:50:00",538841,0,"NAN","NAN","2026-08-03 20:50:00","NAN","2026-08-03 20:50:00"
"2026-08-03 20:55:00",538842,0,"NAN","NAN","2026-08-03 20:55:00","NAN","2026-08-03 20:55:00"
"2026-08-03 21:00:00",538843,0,"NAN","NAN","2026-08-03 21:00:00","NAN","2026-08-03 21:00:00"
"2026-08-03 21:05:00",538844,0,"NAN","NAN","2026-08-03 21:05:00","NAN","2026-08-03 21:05:00"
"2026-08-03 21:10:00",538845,0,"NAN","NAN","2026-08-03 21:10:00","NAN","2026-08-03 21:10:00"
"2026-08-03 21:15:00",538846,0,"NAN","NAN","2026-08-03 21:15:00","NAN","2026-08-03 21:15:00"
"2026-08-03 21:20:00",538847,0,"NAN","NAN","2026-08-03 21:20:00","NAN","2026-08-03 21:20:00"
"2026-08-03 21:25:00",538848,0,"NAN","NAN","2026-08-03 21:25:00","NAN","2026-08-03 21:25:00"
"2026-08-03 21:30:00",538849,0,"NAN","NAN","2026-08-03 21:30:00","NAN","2026-08-03 21:30:00"
"2026-08-03 21:35:00",538850,0,"NAN","NAN","2026-08-03 21:35:00","NAN","2026-08-03 21:35:00"
"2026-08-03 21:40:00",538851,0,"NAN","NAN","2026-08-03 21:40:00","NAN","2026-08-03 21:40:00"
"2026-08-03 21:45:00",538852,0,"NAN","NAN","2026-08-03 21:45:00","NAN","2026-08-03 21:45:00"
"2026-08-03 21:50:00",538853,0,"NAN","NAN","2026-08-03 21:50:00","NAN","2026-08-03 21:50:00"
"2026-08-03 21:55:00",538854,0,"NAN","NAN","2026-08-03 21:55:00","NAN","2026-08-03 21:55:00"
"2026-08-03 22:00:00",538855,0,"NAN","NAN","2026-08-03 22:00:00","NAN","2026-08-03 22:00:00"
"2026-08-03 22:05:00",538856,0,"NAN","NAN","2026-08-03 22:05:00","NAN","2026-08-03 22:05:00"
"2026-08-03 22:10:00",538857,0,"NAN","NAN","2026-08-03 22:10:00","NAN","2026-08-03 22:10:00"
"2026-08-03 22:15:00",538858,0,"NAN","NAN","2026-08-03 22:15:00","NAN","2026-08-03 22:15:00"
"2026-08-03 22:20:00",538859,0,"NAN","NAN","2026-08-03 22:20:00","NAN","2026-08-03 22:20:00"
"2026-08-03 22:25:00",538860,0,"NAN","NAN","2026-08-03 22:25:00","NAN","2026-08-03 22:25:00"
"2026-08-03 22:30:00",538861,0,"NAN","NAN","2026-08-03 22:30:00","NAN","2026-08-03 22:30:00"
"2026-08-03 22:35:00",538862,0,"NAN","NAN","2026-08-03 22:35:00","NAN","2026-08-03 22:35:00"
"2026-08-03 22:40:00",538863,0,"NAN","NAN","2026-08-03 22:40:00","NAN","2026-08-03 22:40:00"
"2026-08-03 22:45:00",538864,0,"NAN","NAN","2026-08-03 22:45:00","NAN","2026-08-03 22:45:00"
"2026-08-03 22:50:00",538865,0,"NAN","NAN","2026-08-03 22:50:00","NAN","2026-08-03 22:50:00"
"2026-08-03 22:55:00",538866,0,"NAN","NAN","2026-08-03 22:55:00","NAN","2026-08-03 22:55:00"
"2026-08-03 23:00:00",538867,0,"NAN","NAN","2026-08-03 23:00:00","NAN","2026-08-03 23:00:00"
"2026-08-03 23:05:00",538868,0,"NAN","NAN","2026-08-03 23:05:00","NAN","2026-08-03 23:05:00"
"2026-08-03 23:10:00",538869,0,"NAN","NAN","2026-08-03 23:10:00","NAN","2026-08-03 23:10:00"
"2026-08-03 23:15:00",538870,0,"NAN","NAN","2026-08-03 23:15:00","NAN","2026-08-03 23:15:00"
"2026-08-03 23:20:00",538871,0,"NAN","NAN","2026-08-03 23:20:00","NAN","2026-08-03 23:20:00"
"2026-08-03 23:25:00",538872,0,"NAN","NAN","2026-08-03 23:25:00","NAN","2026-08-03 23:25:00"
"2026-08-03 23:30:00",538873,0,"NAN","NAN","2026-08-03 23:30:00","NAN","2026-08-03 23:30:00"
"2026-08-03 23:35:00",538874,0,"NAN","NAN","2026-08-03 23:35:00","NAN","2026-08-03 23:35:00"
"2026-08-03 23:40:00",538875,0,"NAN","NAN","2026-08-03 23:40:00","NAN","2026-08-03 23:40:00"
"2026-08-03 23:45:00",538876,0,"NAN","NAN","2026-08-03 23:45:00","NAN","2026-08-03 23:45:00"
"2026-08-03 23:50:00",538877,0,"NAN","NAN","2026-08-03 23:50:00","NAN","2026-08-03 23:50:00"
"2026-08-03 23:55:00",538878,0,"NAN","NAN","2026-08-03 23:55:00","NAN","2026-08-03 23:55:00"
"2026-08-04 00:00:00",538879,0,"NAN","NAN","2026-08-04 00:00:00","NAN","2026-08-04 00:00:00"
"2026-08-04 00:05:00",538880,0,"NAN","NAN","2026-08-04 00:05:00","NAN","2026-08-04 00:05:00"
"2026-08-04 00:10:00",538881,0,"NAN","NAN","2026-08-04 00:10:00","NAN","2026-08-04 00:10:00"
"2026-08-04 00:15:00",538882,0,"NAN","NAN","2026-08-04 00:15:00","NAN","2026-08-04 00:15:00"
"2026-08-04 00:20:00",538883,0,"NAN","NAN","2026-08-04 00:20:00","NAN","2026-08-04 00:20:00"
"2026-08-04 00:25:00",538884,0,"NAN","NAN","2026-08-04 00:25:00","NAN","2026-08-04 00:25:00"
"2026-08-04 00:30:00",538885,0,"NAN","NAN","2026-08-04 00:30:00","NAN","2026-08-04 00:30:00"
"2026-08-04 00:35:00",538886,0,"NAN","NAN","2026-08-04 00:35:00","NAN","2026-08-04 00:35:00"
"2026-08-04 00:40:00",538887,0,"NAN","NAN","2026-08-04 00:40:00","NAN","2026-08-04 00:40:00"
"2026-08-04 00:45:00",538888,0,"NAN","NAN","2026-08-04 00:45:00","NAN","2026-08-04 00:45:00"
"2026-08-04 00:50:00",538889,0,"NAN","NAN","2026-08-04 00:50:00","NAN","2026-08-04 00:50:00"
"2026-08-04 00:55:00",538890,0,"NAN","NAN","2026-08-04 00:55:00","NAN","2026-08-04 00:55:00"
"2026-08-04 01:00:00",538891,0,"NAN","NAN","2026-08-04 01:00:00","NAN","2026-08-04 01:00:00"
"2026-08-04 01:05:00",538892,0,"NAN","NAN","2026-08-04 01:05:00","NAN","2026-08-04 01:05:00"
"2026-08-04 01:10:00",538893,0,"NAN","NAN","2026-08-04 01:10:00","NAN","2026-08-04 01:10:00"
"2026-08-04 01:15:00",538894,0,"NAN","NAN","2026-08-04 01:15:00","NAN","2026-08-04 01:15:00"
"2026-08-04 01:20:00",538895,0,"NAN","NAN","2026-08-04 01:20:00","NAN","2026-08-04 01:20:00"
"2026-08-04 01:25:00",538896,0,"NAN","NAN","2026-08-04 01:25:00","NAN","2026-08-04 01:25:00"
"2026-08-04 01:30:00",538897,0,"NAN","NAN","2026-08-04 01:30:00","NAN","2026-08-04 01:30:00"
"2026-08-04 01:35:00",538898,0,"NAN","NAN","2026-08-04 01:35:00","NAN","2026-08-04 01:35:00"
"2026-08-04 01:40:00",538899,0,"NAN","NAN","2026-08-04 01:40:00","NAN","2026-08-04 01:40:00"
"2026-08-04 01:45:00",538900,0,"NAN","NAN","2026-08-04 01:45:00","NAN","2026-08-04 01:45:00"
"2026-08-04 01:50:00",538901,0,"NAN","NAN","2026-08-04 01:50:00","NAN","2026-08-04 01:50:00"
"2026-08-04 01:55:00",538902,0,"NAN","NAN","2026-08-04 01:55:00","NAN","2026-08-04 01:55:00"
"2026-08-04 02:00:00",538903,0,"NAN","NAN","2026-08-04 02:00:00","NAN","2026-08-04 02:00:00"
"2026-08-04 02:05:00",538904,0,"NAN","NAN","2026-08-04 02:05:00","NAN","2026-08-04 02:05:00"
"2026-08-04 02:10:00",538905,0,"NAN","NAN","2026-08-04 02:10:00","NAN","2026-08-04 02:10:00"
