"TOA5","24170","CR300","24170","CR300.Std.10.02","CPU:HIDRO_DIVOBRAS_V6.CR300","36164","DIVOBRAS_HR"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-08-25 19:00:00",45433,0,"NAN","NAN","2026-08-25 19:00:00","NAN","2026-08-25 19:00:00"
"2026-08-25 20:00:00",45434,0,"NAN","NAN","2026-08-25 20:00:00","NAN","2026-08-25 20:00:00"
"2026-08-25 21:00:00",45435,0,"NAN","NAN","2026-08-25 21:00:00","NAN","2026-08-25 21:00:00"
"2026-08-25 22:00:00",45436,0,"NAN","NAN","2026-08-25 22:00:00","NAN","2026-08-25 22:00:00"
"2026-08-25 23:00:00",45437,0,"NAN","NAN","2026-08-25 23:00:00","NAN","2026-08-25 23:00:00"
"2026-08-26 00:00:00",45438,0,"NAN","NAN","2026-08-26 00:00:00","NAN","2026-08-26 00:00:00"
"2026-08-26 01:00:00",45439,0,"NAN","NAN","2026-08-26 01:00:00","NAN","2026-08-26 01:00:00"
"2026-08-26 02:00:00",45440,0,"NAN","NAN","2026-08-26 02:00:00","NAN","2026-08-26 02:00:00"
"2026-08-26 03:00:00",45441,0,"NAN","NAN","2026-08-26 03:00:00","NAN","2026-08-26 03:00:00"
"2026-08-26 04:00:00",45442,0,"NAN","NAN","2026-08-26 04:00:00","NAN","2026-08-26 04:00:00"
"2026-08-26 05:00:00",45443,0,"NAN","NAN","2026-08-26 05:00:00","NAN","2026-08-26 05:00:00"
"2026-08-26 06:00:00",45444,0,"NAN","NAN","2026-08-26 06:00:00","NAN","2026-08-26 06:00:00"
"2026-08-26 07:00:00",45445,0,"NAN","NAN","2026-08-26 07:00:00","NAN","2026-08-26 07:00:00"
"2026-08-26 08:00:00",45446,0.254,"NAN","NAN","2026-08-26 08:00:00","NAN","2026-08-26 08:00:00"
"2026-08-26 09:00:00",45447,0,"NAN","NAN","2026-08-26 09:00:00","NAN","2026-08-26 09:00:00"
"2026-08-26 10:00:00",45448,0,"NAN","NAN","2026-08-26 10:00:00","NAN","2026-08-26 10:00:00"
"2026-08-26 11:00:00",45449,0,"NAN","NAN","2026-08-26 11:00:00","NAN","2026-08-26 11:00:00"
"2026-08-26 12:00:00",45450,0,"NAN","NAN","2026-08-26 12:00:00","NAN","2026-08-26 12:00:00"
"2026-08-26 13:00:00",45451,0,"NAN","NAN","2026-08-26 13:00:00","NAN","2026-08-26 13:00:00"
"2026-08-26 14:00:00",45452,0,"NAN","NAN","2026-08-26 14:00:00","NAN","2026-08-26 14:00:00"
"2026-08-26 15:00:00",45453,0,"NAN","NAN","2026-08-26 15:00:00","NAN","2026-08-26 15:00:00"
"2026-08-26 16:00:00",45454,0,"NAN","NAN","2026-08-26 16:00:00","NAN","2026-08-26 16:00:00"
"2026-08-26 17:00:00",45455,0,"NAN","NAN","2026-08-26 17:00:00","NAN","2026-08-26 17:00:00"
"2026-08-26 18:00:00",45456,0,"NAN","NAN","2026-08-26 18:00:00","NAN","2026-08-26 18:00:00"
"2026-08-26 19:00:00",45457,0,"NAN","NAN","2026-08-26 19:00:00","NAN","2026-08-26 19:00:00"
"2026-08-26 20:00:00",45458,0,"NAN","NAN","2026-08-26 20:00:00","NAN","2026-08-26 20:00:00"
"2026-08-26 21:00:00",45459,0,"NAN","NAN","2026-08-26 21:00:00","NAN","2026-08-26 21:00:00"
"2026-08-26 22:00:00",45460,0,"NAN","NAN","2026-08-26 22:00:00","NAN","2026-08-26 22:00:00"
"2026-08-26 23:00:00",45461,0,"NAN","NAN","2026-08-26 23:00:00","NAN","2026-08-26 23:00:00"
"2026-08-27 00:00:00",45462,0,"NAN","NAN","2026-08-27 00:00:00","NAN","2026-08-27 00:00:00"
"2026-08-27 01:00:00",45463,0,"NAN","NAN","2026-08-27 01:00:00","NAN","2026-08-27 01:00:00"
"2026-08-27 02:00:00",45464,0,"NAN","NAN","2026-08-27 02:00:00","NAN","2026-08-27 02:00:00"
"2026-08-27 03:00:00",45465,0,"NAN","NAN","2026-08-27 03:00:00","NAN","2026-08-27 03:00:00"
"2026-08-27 04:00:00",45466,0,"NAN","NAN","2026-08-27 04:00:00","NAN","2026-08-27 04:00:00"
"2026-08-27 05:00:00",45467,0,"NAN","NAN","2026-08-27 05:00:00","NAN","2026-08-27 05:00:00"
"2026-08-27 06:00:00",45468,0,"NAN","NAN","2026-08-27 06:00:00","NAN","2026-08-27 06:00:00"
"2026-08-27 07:00:00",45469,0.254,"NAN","NAN","2026-08-27 07:00:00","NAN","2026-08-27 07:00:00"
"2026-08-27 08:00:00",45470,0,"NAN","NAN","2026-08-27 08:00:00","NAN","2026-08-27 08:00:00"
"2026-08-27 09:00:00",45471,0,"NAN","NAN","2026-08-27 09:00:00","NAN","2026-08-27 09:00:00"
"2026-08-27 10:00:00",45472,0,"NAN","NAN","2026-08-27 10:00:00","NAN","2026-08-27 10:00:00"
"2026-08-27 11:00:00",45473,0,"NAN","NAN","2026-08-27 11:00:00","NAN","2026-08-27 11:00:00"
"2026-08-27 12:00:00",45474,0,"NAN","NAN","2026-08-27 12:00:00","NAN","2026-08-27 12:00:00"
"2026-08-27 13:00:00",45475,0,"NAN","NAN","2026-08-27 13:00:00","NAN","2026-08-27 13:00:00"
"2026-08-27 14:00:00",45476,0,"NAN","NAN","2026-08-27 14:00:00","NAN","2026-08-27 14:00:00"
"2026-08-27 15:00:00",45477,0,"NAN","NAN","2026-08-27 15:00:00","NAN","2026-08-27 15:00:00"
"2026-08-27 16:00:00",45478,0,"NAN","NAN","2026-08-27 16:00:00","NAN","2026-08-27 16:00:00"
"2026-08-27 17:00:00",45479,0,"NAN","NAN","2026-08-27 17:00:00","NAN","2026-08-27 17:00:00"
"2026-08-27 18:00:00",45480,0,"NAN","NAN","2026-08-27 18:00:00","NAN","2026-08-27 18:00:00"
"2026-08-27 19:00:00",45481,0,"NAN","NAN","2026-08-27 19:00:00","NAN","2026-08-27 19:00:00"
"2026-08-27 20:00:00",45482,0,"NAN","NAN","2026-08-27 20:00:00","NAN","2026-08-27 20:00:00"
"2026-08-27 21:00:00",45483,0,"NAN","NAN","2026-08-27 21:00:00","NAN","2026-08-27 21:00:00"
"2026-08-27 22:00:00",45484,0,"NAN","NAN","2026-08-27 22:00:00","NAN","2026-08-27 22:00:00"
"2026-08-27 23:00:00",45485,0,"NAN","NAN","2026-08-27 23:00:00","NAN","2026-08-27 23:00:00"
"2026-08-28 00:00:00",45486,0,"NAN","NAN","2026-08-28 00:00:00","NAN","2026-08-28 00:00:00"
"2026-08-28 01:00:00",45487,0,"NAN","NAN","2026-08-28 01:00:00","NAN","2026-08-28 01:00:00"
"2026-08-28 02:00:00",45488,0,"NAN","NAN","2026-08-28 02:00:00","NAN","2026-08-28 02:00:00"
"2026-08-28 03:00:00",45489,0,"NAN","NAN","2026-08-28 03:00:00","NAN","2026-08-28 03:00:00"
"2026-08-28 04:00:00",45490,0,"NAN","NAN","2026-08-28 04:00:00","NAN","2026-08-28 04:00:00"
"2026-08-28 05:00:00",45491,0,"NAN","NAN","2026-08-28 05:00:00","NAN","2026-08-28 05:00:00"
"2026-08-28 06:00:00",45492,0,"NAN","NAN","2026-08-28 06:00:00","NAN","2026-08-28 06:00:00"
"2026-08-28 07:00:00",45493,0,"NAN","NAN","2026-08-28 07:00:00","NAN","2026-08-28 07:00:00"
"2026-08-28 08:00:00",45494,0,"NAN","NAN","2026-08-28 08:00:00","NAN","2026-08-28 08:00:00"
"2026-08-28 09:00:00",45495,0,"NAN","NAN","2026-08-28 09:00:00","NAN","2026-08-28 09:00:00"
"2026-08-28 10:00:00",45496,0,"NAN","NAN","2026-08-28 10:00:00","NAN","2026-08-28 10:00:00"
"2026-08-28 11:00:00",45497,0,"NAN","NAN","2026-08-28 11:00:00","NAN","2026-08-28 11:00:00"
"2026-08-28 12:00:00",45498,0,"NAN","NAN","2026-08-28 12:00:00","NAN","2026-08-28 12:00:00"
"2026-08-28 13:00:00",45499,0,"NAN","NAN","2026-08-28 13:00:00","NAN","2026-08-28 13:00:00"
"2026-08-28 14:00:00",45500,0,"NAN","NAN","2026-08-28 14:00:00","NAN","2026-08-28 14:00:00"
"2026-08-28 15:00:00",45501,0,"NAN","NAN","2026-08-28 15:00:00","NAN","2026-08-28 15:00:00"
"2026-08-28 16:00:00",45502,0,"NAN","NAN","2026-08-28 16:00:00","NAN","2026-08-28 16:00:00"
"2026-08-28 17:00:00",45503,0,"NAN","NAN","2026-08-28 17:00:00","NAN","2026-08-28 17:00:00"
"2026-08-28 18:00:00",45504,0,"NAN","NAN","2026-08-28 18:00:00","NAN","2026-08-28 18:00:00"
"2026-08-28 19:00:00",45505,0,"NAN","NAN","2026-08-28 19:00:00","NAN","2026-08-28 19:00:00"
"2026-08-28 20:00:00",45506,0,"NAN","NAN","2026-08-28 20:00:00","NAN","2026-08-28 20:00:00"
"2026-08-28 21:00:00",45507,0,"NAN","NAN","2026-08-28 21:00:00","NAN","2026-08-28 21:00:00"
"2026-08-28 22:00:00",45508,0,"NAN","NAN","2026-08-28 22:00:00","NAN","2026-08-28 22:00:00"
"2026-08-28 23:00:00",45509,0,"NAN","NAN","2026-08-28 23:00:00","NAN","2026-08-28 23:00:00"
"2026-08-29 00:00:00",45510,2.286,"NAN","NAN","2026-08-29 00:00:00","NAN","2026-08-29 00:00:00"
"2026-08-29 01:00:00",45511,0,"NAN","NAN","2026-08-29 01:00:00","NAN","2026-08-29 01:00:00"
"2026-08-29 02:00:00",45512,0,"NAN","NAN","2026-08-29 02:00:00","NAN","2026-08-29 02:00:00"
"2026-08-29 03:00:00",45513,0.254,"NAN","NAN","2026-08-29 03:00:00","NAN","2026-08-29 03:00:00"
"2026-08-29 04:00:00",45514,0,"NAN","NAN","2026-08-29 04:00:00","NAN","2026-08-29 04:00:00"
"2026-08-29 05:00:00",45515,0,"NAN","NAN","2026-08-29 05:00:00","NAN","2026-08-29 05:00:00"
"2026-08-29 06:00:00",45516,0,"NAN","NAN","2026-08-29 06:00:00","NAN","2026-08-29 06:00:00"
"2026-08-29 07:00:00",45517,0,"NAN","NAN","2026-08-29 07:00:00","NAN","2026-08-29 07:00:00"
"2026-08-29 08:00:00",45518,0,"NAN","NAN","2026-08-29 08:00:00","NAN","2026-08-29 08:00:00"
"2026-08-29 09:00:00",45519,0,"NAN","NAN","2026-08-29 09:00:00","NAN","2026-08-29 09:00:00"
"2026-08-29 10:00:00",45520,0,"NAN","NAN","2026-08-29 10:00:00","NAN","2026-08-29 10:00:00"
"2026-08-29 11:00:00",45521,0,"NAN","NAN","2026-08-29 11:00:00","NAN","2026-08-29 11:00:00"
"2026-08-29 12:00:00",45522,0,"NAN","NAN","2026-08-29 12:00:00","NAN","2026-08-29 12:00:00"
"2026-08-29 13:00:00",45523,0,"NAN","NAN","2026-08-29 13:00:00","NAN","2026-08-29 13:00:00"
"2026-08-29 14:00:00",45524,0,"NAN","NAN","2026-08-29 14:00:00","NAN","2026-08-29 14:00:00"
"2026-08-29 15:00:00",45525,7.874,"NAN","NAN","2026-08-29 15:00:00","NAN","2026-08-29 15:00:00"
"2026-08-29 16:00:00",45526,0,"NAN","NAN","2026-08-29 16:00:00","NAN","2026-08-29 16:00:00"
"2026-08-29 17:00:00",45527,0,"NAN","NAN","2026-08-29 17:00:00","NAN","2026-08-29 17:00:00"
"2026-08-29 18:00:00",45528,0,"NAN","NAN","2026-08-29 18:00:00","NAN","2026-08-29 18:00:00"
"2026-08-29 19:00:00",45529,0,"NAN","NAN","2026-08-29 19:00:00","NAN","2026-08-29 19:00:00"
"2026-08-29 20:00:00",45530,0.508,"NAN","NAN","2026-08-29 20:00:00","NAN","2026-08-29 20:00:00"
"2026-08-29 21:00:00",45531,1.016,"NAN","NAN","2026-08-29 21:00:00","NAN","2026-08-29 21:00:00"
"2026-08-29 22:00:00",45532,4.064,"NAN","NAN","2026-08-29 22:00:00","NAN","2026-08-29 22:00:00"
"2026-08-29 23:00:00",45533,0.254,"NAN","NAN","2026-08-29 23:00:00","NAN","2026-08-29 23:00:00"
"2026-08-30 00:00:00",45534,0,"NAN","NAN","2026-08-30 00:00:00","NAN","2026-08-30 00:00:00"
"2026-08-30 01:00:00",45535,0.508,"NAN","NAN","2026-08-30 01:00:00","NAN","2026-08-30 01:00:00"
"2026-08-30 02:00:00",45536,0,"NAN","NAN","2026-08-30 02:00:00","NAN","2026-08-30 02:00:00"
"2026-08-30 03:00:00",45537,0,"NAN","NAN","2026-08-30 03:00:00","NAN","2026-08-30 03:00:00"
"2026-08-30 04:00:00",45538,0,"NAN","NAN","2026-08-30 04:00:00","NAN","2026-08-30 04:00:00"
"2026-08-30 05:00:00",45539,0,"NAN","NAN","2026-08-30 05:00:00","NAN","2026-08-30 05:00:00"
"2026-08-30 06:00:00",45540,3.302,"NAN","NAN","2026-08-30 06:00:00","NAN","2026-08-30 06:00:00"
"2026-08-30 07:00:00",45541,0,"NAN","NAN","2026-08-30 07:00:00","NAN","2026-08-30 07:00:00"
"2026-08-30 08:00:00",45542,0,"NAN","NAN","2026-08-30 08:00:00","NAN","2026-08-30 08:00:00"
"2026-08-30 09:00:00",45543,0,"NAN","NAN","2026-08-30 09:00:00","NAN","2026-08-30 09:00:00"
"2026-08-30 10:00:00",45544,0,"NAN","NAN","2026-08-30 10:00:00","NAN","2026-08-30 10:00:00"
"2026-08-30 11:00:00",45545,1.27,"NAN","NAN","2026-08-30 11:00:00","NAN","2026-08-30 11:00:00"
"2026-08-30 12:00:00",45546,7.112,"NAN","NAN","2026-08-30 12:00:00","NAN","2026-08-30 12:00:00"
"2026-08-30 13:00:00",45547,0.762,"NAN","NAN","2026-08-30 13:00:00","NAN","2026-08-30 13:00:00"
"2026-08-30 14:00:00",45548,14.73,"NAN","NAN","2026-08-30 14:00:00","NAN","2026-08-30 14:00:00"
"2026-08-30 15:00:00",45549,2.794,"NAN","NAN","2026-08-30 15:00:00","NAN","2026-08-30 15:00:00"
"2026-08-30 16:00:00",45550,6.35,"NAN","NAN","2026-08-30 16:00:00","NAN","2026-08-30 16:00:00"
"2026-08-30 17:00:00",45551,2.794,"NAN","NAN","2026-08-30 17:00:00","NAN","2026-08-30 17:00:00"
"2026-08-30 18:00:00",45552,0,"NAN","NAN","2026-08-30 18:00:00","NAN","2026-08-30 18:00:00"
"2026-08-30 19:00:00",45553,0,"NAN","NAN","2026-08-30 19:00:00","NAN","2026-08-30 19:00:00"
"2026-08-30 20:00:00",45554,0,"NAN","NAN","2026-08-30 20:00:00","NAN","2026-08-30 20:00:00"
"2026-08-30 21:00:00",45555,0.254,"NAN","NAN","2026-08-30 21:00:00","NAN","2026-08-30 21:00:00"
"2026-08-30 22:00:00",45556,0,"NAN","NAN","2026-08-30 22:00:00","NAN","2026-08-30 22:00:00"
"2026-08-30 23:00:00",45557,0,"NAN","NAN","2026-08-30 23:00:00","NAN","2026-08-30 23:00:00"
"2026-08-31 00:00:00",45558,0.254,"NAN","NAN","2026-08-31 00:00:00","NAN","2026-08-31 00:00:00"
"2026-08-31 01:00:00",45559,5.842,"NAN","NAN","2026-08-31 01:00:00","NAN","2026-08-31 01:00:00"
"2026-08-31 02:00:00",45560,6.35,"NAN","NAN","2026-08-31 02:00:00","NAN","2026-08-31 02:00:00"
"2026-08-31 03:00:00",45561,5.842,"NAN","NAN","2026-08-31 03:00:00","NAN","2026-08-31 03:00:00"
"2026-08-31 04:00:00",45562,0.508,"NAN","NAN","2026-08-31 04:00:00","NAN","2026-08-31 04:00:00"
"2026-08-31 05:00:00",45563,0,"NAN","NAN","2026-08-31 05:00:00","NAN","2026-08-31 05:00:00"
"2026-08-31 06:00:00",45564,2.032,"NAN","NAN","2026-08-31 06:00:00","NAN","2026-08-31 06:00:00"
"2026-08-31 07:00:00",45565,2.032,"NAN","NAN","2026-08-31 07:00:00","NAN","2026-08-31 07:00:00"
"2026-08-31 08:00:00",45566,0,"NAN","NAN","2026-08-31 08:00:00","NAN","2026-08-31 08:00:00"
"2026-08-31 09:00:00",45567,0.508,"NAN","NAN","2026-08-31 09:00:00","NAN","2026-08-31 09:00:00"
"2026-08-31 10:00:00",45568,17.53,"NAN","NAN","2026-08-31 10:00:00","NAN","2026-08-31 10:00:00"
"2026-08-31 11:00:00",45569,6.604,"NAN","NAN","2026-08-31 11:00:00","NAN","2026-08-31 11:00:00"
"2026-08-31 12:00:00",45570,0.508,"NAN","NAN","2026-08-31 12:00:00","NAN","2026-08-31 12:00:00"
"2026-08-31 13:00:00",45571,1.27,"NAN","NAN","2026-08-31 13:00:00","NAN","2026-08-31 13:00:00"
"2026-08-31 14:00:00",45572,5.08,"NAN","NAN","2026-08-31 14:00:00","NAN","2026-08-31 14:00:00"
"2026-08-31 15:00:00",45573,6.096,"NAN","NAN","2026-08-31 15:00:00","NAN","2026-08-31 15:00:00"
"2026-08-31 16:00:00",45574,1.016,"NAN","NAN","2026-08-31 16:00:00","NAN","2026-08-31 16:00:00"
"2026-08-31 17:00:00",45575,0,"NAN","NAN","2026-08-31 17:00:00","NAN","2026-08-31 17:00:00"
"2026-08-31 18:00:00",45576,3.302,"NAN","NAN","2026-08-31 18:00:00","NAN","2026-08-31 18:00:00"
"2026-08-31 19:00:00",45577,8.13,"NAN","NAN","2026-08-31 19:00:00","NAN","2026-08-31 19:00:00"
"2026-08-31 20:00:00",45578,8.89,"NAN","NAN","2026-08-31 20:00:00","NAN","2026-08-31 20:00:00"
"2026-08-31 21:00:00",45579,3.302,"NAN","NAN","2026-08-31 21:00:00","NAN","2026-08-31 21:00:00"
"2026-08-31 22:00:00",45580,13.72,"NAN","NAN","2026-08-31 22:00:00","NAN","2026-08-31 22:00:00"
"2026-08-31 23:00:00",45581,5.588,"NAN","NAN","2026-08-31 23:00:00","NAN","2026-08-31 23:00:00"
"2026-09-01 00:00:00",45582,0.254,"NAN","NAN","2026-09-01 00:00:00","NAN","2026-09-01 00:00:00"
"2026-09-01 01:00:00",45583,0.254,"NAN","NAN","2026-09-01 01:00:00","NAN","2026-09-01 01:00:00"
"2026-09-01 02:00:00",45584,0,"NAN","NAN","2026-09-01 02:00:00","NAN","2026-09-01 02:00:00"
"2026-09-01 03:00:00",45585,0,"NAN","NAN","2026-09-01 03:00:00","NAN","2026-09-01 03:00:00"
"2026-09-01 04:00:00",45586,0,"NAN","NAN","2026-09-01 04:00:00","NAN","2026-09-01 04:00:00"
"2026-09-01 05:00:00",45587,0,"NAN","NAN","2026-09-01 05:00:00","NAN","2026-09-01 05:00:00"
"2026-09-01 06:00:00",45588,0,"NAN","NAN","2026-09-01 06:00:00","NAN","2026-09-01 06:00:00"
"2026-09-01 07:00:00",45589,0,"NAN","NAN","2026-09-01 07:00:00","NAN","2026-09-01 07:00:00"
"2026-09-01 08:00:00",45590,0,"NAN","NAN","2026-09-01 08:00:00","NAN","2026-09-01 08:00:00"
"2026-09-01 09:00:00",45591,0,"NAN","NAN","2026-09-01 09:00:00","NAN","2026-09-01 09:00:00"
"2026-09-01 10:00:00",45592,0,"NAN","NAN","2026-09-01 10:00:00","NAN","2026-09-01 10:00:00"
"2026-09-01 11:00:00",45593,0,"NAN","NAN","2026-09-01 11:00:00","NAN","2026-09-01 11:00:00"
"2026-09-01 12:00:00",45594,0,"NAN","NAN","2026-09-01 12:00:00","NAN","2026-09-01 12:00:00"
"2026-09-01 13:00:00",45595,0,"NAN","NAN","2026-09-01 13:00:00","NAN","2026-09-01 13:00:00"
"2026-09-01 14:00:00",45596,0,"NAN","NAN","2026-09-01 14:00:00","NAN","2026-09-01 14:00:00"
"2026-09-01 15:00:00",45597,0,"NAN","NAN","2026-09-01 15:00:00","NAN","2026-09-01 15:00:00"
"2026-09-01 16:00:00",45598,0,"NAN","NAN","2026-09-01 16:00:00","NAN","2026-09-01 16:00:00"
"2026-09-01 17:00:00",45599,0,"NAN","NAN","2026-09-01 17:00:00","NAN","2026-09-01 17:00:00"
"2026-09-01 18:00:00",45600,0.254,"NAN","NAN","2026-09-01 18:00:00","NAN","2026-09-01 18:00:00"
"2026-09-01 19:00:00",45601,0,"NAN","NAN","2026-09-01 19:00:00","NAN","2026-09-01 19:00:00"
"2026-09-01 20:00:00",45602,0,"NAN","NAN","2026-09-01 20:00:00","NAN","2026-09-01 20:00:00"
"2026-09-01 21:00:00",45603,0,"NAN","NAN","2026-09-01 21:00:00","NAN","2026-09-01 21:00:00"
"2026-09-01 22:00:00",45604,0,"NAN","NAN","2026-09-01 22:00:00","NAN","2026-09-01 22:00:00"
"2026-09-01 23:00:00",45605,0,"NAN","NAN","2026-09-01 23:00:00","NAN","2026-09-01 23:00:00"
"2026-09-02 00:00:00",45606,0,"NAN","NAN","2026-09-02 00:00:00","NAN","2026-09-02 00:00:00"
"2026-09-02 01:00:00",45607,0,"NAN","NAN","2026-09-02 01:00:00","NAN","2026-09-02 01:00:00"
"2026-09-02 02:00:00",45608,0,"NAN","NAN","2026-09-02 02:00:00","NAN","2026-09-02 02:00:00"
"2026-09-02 03:00:00",45609,0,"NAN","NAN","2026-09-02 03:00:00","NAN","2026-09-02 03:00:00"
"2026-09-02 04:00:00",45610,0,"NAN","NAN","2026-09-02 04:00:00","NAN","2026-09-02 04:00:00"
"2026-09-02 05:00:00",45611,0,"NAN","NAN","2026-09-02 05:00:00","NAN","2026-09-02 05:00:00"
"2026-09-02 06:00:00",45612,0,"NAN","NAN","2026-09-02 06:00:00","NAN","2026-09-02 06:00:00"
"2026-09-02 07:00:00",45613,0,"NAN","NAN","2026-09-02 07:00:00","NAN","2026-09-02 07:00:00"
"2026-09-02 08:00:00",45614,0,"NAN","NAN","2026-09-02 08:00:00","NAN","2026-09-02 08:00:00"
"2026-09-02 09:00:00",45615,0,"NAN","NAN","2026-09-02 09:00:00","NAN","2026-09-02 09:00:00"
"2026-09-02 10:00:00",45616,0,"NAN","NAN","2026-09-02 10:00:00","NAN","2026-09-02 10:00:00"
"2026-09-02 11:00:00",45617,0,"NAN","NAN","2026-09-02 11:00:00","NAN","2026-09-02 11:00:00"
"2026-09-02 12:00:00",45618,0,"NAN","NAN","2026-09-02 12:00:00","NAN","2026-09-02 12:00:00"
"2026-09-02 13:00:00",45619,0,"NAN","NAN","2026-09-02 13:00:00","NAN","2026-09-02 13:00:00"
"2026-09-02 14:00:00",45620,0,"NAN","NAN","2026-09-02 14:00:00","NAN","2026-09-02 14:00:00"
"2026-09-02 15:00:00",45621,0,"NAN","NAN","2026-09-02 15:00:00","NAN","2026-09-02 15:00:00"
"2026-09-02 16:00:00",45622,0,"NAN","NAN","2026-09-02 16:00:00","NAN","2026-09-02 16:00:00"
"2026-09-02 17:00:00",45623,0,"NAN","NAN","2026-09-02 17:00:00","NAN","2026-09-02 17:00:00"
"2026-09-02 18:00:00",45624,0,"NAN","NAN","2026-09-02 18:00:00","NAN","2026-09-02 18:00:00"
"2026-09-02 19:00:00",45625,0,"NAN","NAN","2026-09-02 19:00:00","NAN","2026-09-02 19:00:00"
"2026-09-02 20:00:00",45626,0,"NAN","NAN","2026-09-02 20:00:00","NAN","2026-09-02 20:00:00"
"2026-09-02 21:00:00",45627,0,"NAN","NAN","2026-09-02 21:00:00","NAN","2026-09-02 21:00:00"
"2026-09-02 22:00:00",45628,0,"NAN","NAN","2026-09-02 22:00:00","NAN","2026-09-02 22:00:00"
"2026-09-02 23:00:00",45629,0,"NAN","NAN","2026-09-02 23:00:00","NAN","2026-09-02 23:00:00"
"2026-09-03 00:00:00",45630,0,"NAN","NAN","2026-09-03 00:00:00","NAN","2026-09-03 00:00:00"
"2026-09-03 01:00:00",45631,0,"NAN","NAN","2026-09-03 01:00:00","NAN","2026-09-03 01:00:00"
"2026-09-03 02:00:00",45632,0,"NAN","NAN","2026-09-03 02:00:00","NAN","2026-09-03 02:00:00"
"2026-09-03 03:00:00",45633,0,"NAN","NAN","2026-09-03 03:00:00","NAN","2026-09-03 03:00:00"
"2026-09-03 04:00:00",45634,0,"NAN","NAN","2026-09-03 04:00:00","NAN","2026-09-03 04:00:00"
"2026-09-03 05:00:00",45635,0,"NAN","NAN","2026-09-03 05:00:00","NAN","2026-09-03 05:00:00"
"2026-09-03 06:00:00",45636,0,"NAN","NAN","2026-09-03 06:00:00","NAN","2026-09-03 06:00:00"
"2026-09-03 07:00:00",45637,0,"NAN","NAN","2026-09-03 07:00:00","NAN","2026-09-03 07:00:00"
"2026-09-03 08:00:00",45638,0,"NAN","NAN","2026-09-03 08:00:00","NAN","2026-09-03 08:00:00"
"2026-09-03 09:00:00",45639,0,"NAN","NAN","2026-09-03 09:00:00","NAN","2026-09-03 09:00:00"
"2026-09-03 10:00:00",45640,0,"NAN","NAN","2026-09-03 10:00:00","NAN","2026-09-03 10:00:00"
"2026-09-03 11:00:00",45641,0,"NAN","NAN","2026-09-03 11:00:00","NAN","2026-09-03 11:00:00"
"2026-09-03 12:00:00",45642,0,"NAN","NAN","2026-09-03 12:00:00","NAN","2026-09-03 12:00:00"
"2026-09-03 13:00:00",45643,0,"NAN","NAN","2026-09-03 13:00:00","NAN","2026-09-03 13:00:00"
"2026-09-03 14:00:00",45644,0,"NAN","NAN","2026-09-03 14:00:00","NAN","2026-09-03 14:00:00"
"2026-09-03 15:00:00",45645,0,"NAN","NAN","2026-09-03 15:00:00","NAN","2026-09-03 15:00:00"
"2026-09-03 16:00:00",45646,0,"NAN","NAN","2026-09-03 16:00:00","NAN","2026-09-03 16:00:00"
"2026-09-03 17:00:00",45647,0,"NAN","NAN","2026-09-03 17:00:00","NAN","2026-09-03 17:00:00"
"2026-09-03 18:00:00",45648,0,"NAN","NAN","2026-09-03 18:00:00","NAN","2026-09-03 18:00:00"
"2026-09-03 19:00:00",45649,0,"NAN","NAN","2026-09-03 19:00:00","NAN","2026-09-03 19:00:00"
"2026-09-03 20:00:00",45650,0,"NAN","NAN","2026-09-03 20:00:00","NAN","2026-09-03 20:00:00"
"2026-09-03 21:00:00",45651,0,"NAN","NAN","2026-09-03 21:00:00","NAN","2026-09-03 21:00:00"
"2026-09-03 22:00:00",45652,0,"NAN","NAN","2026-09-03 22:00:00","NAN","2026-09-03 22:00:00"
"2026-09-03 23:00:00",45653,0,"NAN","NAN","2026-09-03 23:00:00","NAN","2026-09-03 23:00:00"
"2026-09-04 00:00:00",45654,0,"NAN","NAN","2026-09-04 00:00:00","NAN","2026-09-04 00:00:00"
"2026-09-04 01:00:00",45655,0,"NAN","NAN","2026-09-04 01:00:00","NAN","2026-09-04 01:00:00"
"2026-09-04 02:00:00",45656,0,"NAN","NAN","2026-09-04 02:00:00","NAN","2026-09-04 02:00:00"
"2026-09-04 03:00:00",45657,0,"NAN","NAN","2026-09-04 03:00:00","NAN","2026-09-04 03:00:00"
"2026-09-04 04:00:00",45658,0,"NAN","NAN","2026-09-04 04:00:00","NAN","2026-09-04 04:00:00"
"2026-09-04 05:00:00",45659,0,"NAN","NAN","2026-09-04 05:00:00","NAN","2026-09-04 05:00:00"
"2026-09-04 06:00:00",45660,0,"NAN","NAN","2026-09-04 06:00:00","NAN","2026-09-04 06:00:00"
"2026-09-04 07:00:00",45661,0,"NAN","NAN","2026-09-04 07:00:00","NAN","2026-09-04 07:00:00"
"2026-09-04 08:00:00",45662,0,"NAN","NAN","2026-09-04 08:00:00","NAN","2026-09-04 08:00:00"
"2026-09-04 09:00:00",45663,0,"NAN","NAN","2026-09-04 09:00:00","NAN","2026-09-04 09:00:00"
"2026-09-04 10:00:00",45664,0,"NAN","NAN","2026-09-04 10:00:00","NAN","2026-09-04 10:00:00"
